block_uuid,block_name,block_norm,district_name,district_norm,vintage,centroid_lon,centroid_lat
68b32343-de97-4502-bfc7-e61e61a3c62a,JODHPUR_URBAN,JODHPUR URBAN,JODHPUR,JODHPUR,2021,73.02322505676405,26.30277714347792
4511166f-dd61-478d-8260-c1245d0e46fe,KARANPUR,KARANPUR,GANGANAGAR,GANGANAGAR,2021,73.51250683982948,29.86129857643992
90efa33f-9a8e-4e16-85cc-84fa62b55165,MAHWA,MAHWA,DAUSA,DAUSA,2021,76.9203752463911,27.032268844883973
de1a7c01-af65-40f8-8659-09349239c4f2,KUSHALGARH,KUSHALGARH,BANSWARA,BANSWARA,2021,74.5121020597844,23.212152606463235
bd6dbb09-be4f-4adc-bdd1-ddbf50198fa5,JHADOL,JHADOL,UDAIPUR,UDAIPUR,2021,73.45043670167642,24.415975569986415
af11f277-f30e-4a67-9dfd-2d9b6372a5e6,RAIPUR,RAIPUR,BHILWARA,BHILWARA,2021,74.16410218874127,25.36468467591012
820ed321-eae3-4399-9f1d-6b1785da38c1,KOLAYAT,KOLAYAT,BIKANER,BIKANER,2019,72.54506751389792,27.920184241840907
a7b5756c-644a-4284-b6bc-09d68592bbe0,LAWAN,LAWAN,DAUSA,DAUSA,2021,76.34149482144046,26.77734642727608
54bbb5c8-b6a3-4162-9c94-426bb992e63c,JAITARAN,JAITARAN,PALI,PALI,2021,74.02061145171203,26.291906198948176
fe8eafad-abd6-4ea5-adf4-66edba86e026,DUNGLA,DUNGLA,CHITTAURGARH,CHITTAURGARH,2019,74.32630245511544,24.556666457902885
2c12a39d-b3dd-46c2-9c79-c84be3f739f2,RAMSAR,RAMSAR,BARMER,BARMER,2021,70.93123833050863,25.693144738573757
7444d2cb-ba00-4967-b748-3841ed53eb69,MOLASAR,MOLASAR,NAGAUR,NAGAUR,2019,74.6587731547678,27.26910109629761
4ba1e010-5377-4667-b83a-e397e62be0e2,SADULSHAHAR,SADULSHAHAR,GANGANAGAR,GANGANAGAR,2019,74.06245448834841,29.83877463358161
8992a476-c216-42cf-801a-3fa094c9426c,NAGAUR,NAGAUR,NAGAUR,NAGAUR,2021,73.68241023207345,27.309767396151777
3024447c-bbd0-4c62-9916-a9c49445c783,BAORI,BAORI,JODHPUR,JODHPUR,2019,73.20760655991484,26.669241536222152
b2e7f6ea-f3dd-4221-8d7e-70f4bab5d3a6,RATANGARH,RATANGARH,CHURU,CHURU,2021,74.5628045921579,28.07511807538071
5d0e246f-8e17-42f1-bf58-0907ab0169ce,NAWA,NAWA,NAGAUR,NAGAUR,2019,75.0722005256246,27.061584024504924
957f56bf-95c2-4f2d-bcb0-642cc8f34cd4,PANCHOO,PANCHOO,BIKANER,BIKANER,2019,73.2588534533308,27.51212998251309
a09a24a2-a1ad-41bd-847a-e93540ca82f2,GIRWA_RURAL,GIRWA RURAL,UDAIPUR,UDAIPUR,2021,73.66611057905114,24.431235902543015
fdcd13c2-a343-4420-a2a4-17ead49f3d30,PATAN,PATAN,SIKAR,SIKAR,2021,75.9513307655952,27.769163896577137
b9151510-8625-486e-8eb1-8cd981ee1de4,MANDAL,MANDAL,BHILWARA,BHILWARA,2019,74.32658434863012,25.502397616780826
d57ecc57-e118-476d-a167-05dbdea3ac33,PRATAPGARH,PRATAPGARH,PRATAPGARH,PRATAPGARH,2019,74.73415840855677,24.099327017635584
d17f01f2-bc56-44c6-a2cb-051e1c6cf7dc,SHAHBAD,SHAHBAD,BARAN,BARAN,2019,77.14361333726474,25.207587969119817
bdbb91cd-8b19-4147-ab3e-315982452ddd,SINDHARI,SINDHARI,BARMER,BARMER,2019,71.90829752703377,25.560102452934238
259d8278-74f0-466b-a9c0-c54f0fb92220,SIKRAI,SIKRAI,DAUSA,DAUSA,2021,76.62518091823716,26.889048182181103
ebfbdd3c-c79e-4161-8f6f-7621920ded18,JALSOO,JALSOO,JAIPUR,JAIPUR,2021,75.6608727744932,27.08215852226355
5f9a9e9e-7499-45a9-bb12-c1ac835a6e9a,SAHARA,SAHARA,BHILWARA,BHILWARA,2021,74.25596280631488,25.20649831384338
aec28b24-df5f-4beb-b775-bc2148cbddf2,DHARIAWAD,DHARIAWAD,PRATAPGARH,PRATAPGARH,2021,74.40062111386038,24.06632064940145
c086a05b-35c0-448a-9d17-aec83c5f7023,BAYTOO,BAYTOO,BARMER,BARMER,2019,71.69345258655026,25.951221682504013
2ed622b9-9c4f-43ad-82a2-b393b4c2a1b9,SANGANER,SANGANER,JAIPUR,JAIPUR,2019,75.729864244192,26.794512506280675
55dc3d5e-c5cf-4a35-8e89-71bd8f8c5af7,DHORIMANNA,DHORIMANNA,BARMER,BARMER,2019,71.45455514437734,25.222225762382358
3b50fe21-5087-4e49-a359-c4d1a8c8e0f1,SUWANA,SUWANA,BHILWARA,BHILWARA,2021,74.62475939394511,25.297430245351954
3ad50b2c-01ff-4f32-abd2-0b6239dce490,LALSOT,LALSOT,DAUSA,DAUSA,2019,76.31375924208675,26.57472255718284
20b40714-6183-4ef2-b28a-951a1686f266,LASADIYA,LASADIYA,UDAIPUR,UDAIPUR,2019,74.23935018594682,24.27450884434227
782dd75d-0450-4e6d-813b-162654c271b7,LUNKARANSAR,LUNKARANSAR,BIKANER,BIKANER,2021,73.64856397197376,28.661108356210132
5afb0c67-7b58-4a6c-95f3-0b6391ef9179,UNIARA,UNIARA,TONK,TONK,2021,76.03787739718405,25.942742964327042
f8cbc747-f79c-4e82-818e-bde152b6d905,JHOTWARA_RURAL,JHOTWARA RURAL,JAIPUR,JAIPUR,2021,75.617958887704,26.93585357959568
a5851ac5-edb2-4a60-b257-b8a8789b2cc0,UNIARA,UNIARA,TONK,TONK,2019,76.03787740728013,25.94274295822895
2f15aa20-5265-4afb-a213-76cd449ff4fb,DEGANA,DEGANA,NAGAUR,NAGAUR,2019,74.22741989224794,26.848463304539955
15f22727-4df2-4543-9a83-f900ef8f8bad,HURDA,HURDA,BHILWARA,BHILWARA,2019,74.61082752876067,25.810341341914192
f6b71bb9-451d-450f-b654-c1fae29274cb,BUHANA,BUHANA,JHUNJHUNU,JHUNJHUNU,2021,75.8751843379604,28.17960353272363
cd3cec9c-9976-42b2-b1a5-1f607f0db611,DEOLI,DEOLI,TONK,TONK,2021,75.54156180251795,25.855387021252923
89c0b671-2a3f-4655-aa3e-bba178970afa,BARAN,BARAN,BARAN,BARAN,2019,76.5057331636694,25.09982032215053
fe96e8ca-d87d-4661-be4e-b78d788d050c,SADULSHAHAR,SADULSHAHAR,GANGANAGAR,GANGANAGAR,2021,74.06245450411141,29.838774672181103
6197c32a-abf8-4e75-8234-ab7074cde411,DHOND,DHOND,SIKAR,SIKAR,2019,75.02642433552008,27.560124578883297
86141b8f-4d9f-4b9f-b25d-8cfbde571a7c,GIRA,GIRA,BARMER,BARMER,2019,71.91717446128872,26.171915627169465
9fd1c941-91bd-4499-b401-7b1268069c33,BONLI,BONLI,SAWAI MADHOPUR,SAWAI MADHOPUR,2019,76.314223622792,26.30502922139972
61333fd6-5d48-4944-a0a4-a6f5cbc8e82a,SIMALWARA,SIMALWARA,DUNGARPUR,DUNGARPUR,2021,73.7496501048071,23.529421718901254
a3b4be26-f89f-4731-b1b1-9c164a64180a,ITAWA,ITAWA,KOTA,KOTA,2021,76.42149770675593,25.583256597613445
ab48c3ca-7f3a-4afb-91a6-d36174149b74,DEEG,DEEG,BHARATPUR,BHARATPUR,2019,77.29471726598638,27.4623772034169
3cd18c6c-2b9c-4c25-9f50-077ff5cd4128,RAMGARH,RAMGARH,ALWAR,ALWAR,2019,76.80205300224277,27.592135150771373
ffce25cc-8b96-4c1c-ba2e-e50203e6538a,BIDASAR,BIDASAR,CHURU,CHURU,2021,74.12355984449695,27.72189304479547
b79d74d1-f2ef-4e12-99f9-40cad49df471,BANSWARA,BANSWARA,BANSWARA,BANSWARA,2021,74.48396808389487,23.467631018015044
ade5bbe4-30b3-4920-8a41-ca9e02be1a1e,SHAHBAD,SHAHBAD,BARAN,BARAN,2021,77.14361334751169,25.207588007532333
a21a1ed1-108a-4f61-b7c5-131cfafd0bbb,CHHIPABAROD,CHHIPABAROD,BARAN,BARAN,2021,76.67719829946391,24.564603788632066
7fa76142-bbf4-4d8e-bee1-c6ffcc628397,RAIPUR,RAIPUR,PALI,PALI,2019,74.0992926313476,26.082202403692676
50b899ca-fa3c-4a8b-8401-c36d83c9c6a9,ARTHOONA,ARTHOONA,BANSWARA,BANSWARA,2019,74.11005261837697,23.5007060466145
85e1829b-7064-4c81-b8e0-38a1e584d0f5,SANGARIYA,SANGARIYA,HANUMANGARH,HANUMANGARH,2019,74.38049357195699,29.822305025796478
436d64d7-a247-4833-957f-58792348afae,RAJGARH,RAJGARH,CHURU,CHURU,2019,75.38747363241679,28.64982402934061
319f272a-4602-4eb8-bb8f-a326406d49f4,KISHANGANJ,KISHANGANJ,BARAN,BARAN,2021,76.75282167169289,25.11674120324755
88210d3a-4824-4407-ac7a-a38cd57ebd4b,LUNI,LUNI,JODHPUR,JODHPUR,2019,72.95004265514689,26.085923595778812
02212f82-95a4-4c42-b2ab-827d380a6b68,KOTRI,KOTRI,BHILWARA,BHILWARA,2021,74.9358053857493,25.375556653552707
19b7b36d-26ce-4c98-9d69-fc7db96fbd59,BAYANA,BAYANA,BHARATPUR,BHARATPUR,2019,77.29304694888236,26.892847134811475
4349cc53-e741-4c6e-8d44-845c0098b7e0,MANDALGARH,MANDALGARH,BHILWARA,BHILWARA,2019,75.10407380769107,25.257933392057343
ea30a972-3a23-4f27-8084-cdcf37e65842,RIYAN BARI,RIYAN BARI,NAGAUR,NAGAUR,2021,74.26133369766072,26.54574016064832
9ce17c9b-0a1e-43ef-8b67-150f1d8f1a59,PADAMPUR,PADAMPUR,GANGANAGAR,GANGANAGAR,2021,73.69270562448435,29.664577074600057
f13027c0-c1bc-4e7d-8e36-7b3d19fa545b,RAISINGHNAGAR,RAISINGHNAGAR,GANGANAGAR,GANGANAGAR,2019,73.43995073149874,29.497921483053545
ad103ac1-9b19-4b90-8beb-90bb3887745f,KISHANGARH BAS,KISHANGARH BAS,ALWAR,ALWAR,2019,76.72420121393426,27.758877322666862
0a66c3ab-219c-4633-9ff2-2d37972f3376,BANERA,BANERA,BHILWARA,BHILWARA,2019,74.68144061931643,25.585838879193336
435b351d-166b-44f4-9940-416bb91b69a9,SANGARIYA,SANGARIYA,HANUMANGARH,HANUMANGARH,2021,74.38049356882162,29.822305076576157
bc464a6c-d112-4e77-946d-9ae65e8c5f14,SIWANA,SIWANA,BARMER,BARMER,2019,72.35705671551635,25.573318783777417
8451a5fd-a74f-4d42-9e88-e1ebde646a87,MALPURA,MALPURA,TONK,TONK,2019,75.3568448550456,26.348294068925167
32c9a861-faaf-4337-97a1-8372c1b94ad4,LALSOT,LALSOT,DAUSA,DAUSA,2021,76.3137592654649,26.574722543729294
7dfe5a81-4af6-4058-b754-dd51b2206dad,BASERI,BASERI,DHAULPUR,DHAULPUR,2021,77.44716002291058,26.588074616325162
39cdcbcf-a5fb-424b-93ab-d3575cc76165,TALERA,TALERA,BUNDI,BUNDI,2021,75.66198852376395,25.185676071796216
90e3530f-1550-42aa-a02b-e3871618e86d,BHINDAR,BHINDAR,UDAIPUR,UDAIPUR,2021,74.09888569935173,24.548421324069427
65a93ec0-b90b-4c63-9ded-69285cb5fe22,PILIBANGA,PILIBANGA,HANUMANGARH,HANUMANGARH,2019,74.0593088512107,29.473804503955748
68c37b37-20f8-4573-ba0d-eb6666ba8d8a,RIYAN BARI,RIYAN BARI,NAGAUR,NAGAUR,2019,74.26133368718546,26.545740172542292
8ae1553a-5948-463f-835b-4829447a577a,NAGAUR,NAGAUR,NAGAUR,NAGAUR,2019,73.68241026170865,27.30976740206065
ece4664d-f294-472f-a43c-e3d6e9f105df,JHADOL,JHADOL,UDAIPUR,UDAIPUR,2019,73.45043668128802,24.415975534652382
bbb660ea-866a-4856-b035-d679b254032d,KHERWARA,KHERWARA,UDAIPUR,UDAIPUR,2019,73.49318036750734,24.00426455618036
1efcc1ea-c198-4681-b585-bf51efa75cb1,PEEPALKHOONT,PEEPALKHOONT,PRATAPGARH,PRATAPGARH,2019,74.6439697617877,23.813267039219127
93354574-8852-4b44-b168-46cc95b139a8,LAWAN,LAWAN,DAUSA,DAUSA,2019,76.34147868708592,26.777606199590384
b951a7f6-7753-462c-aeb1-2edd57c91b63,SHEKHALA,SHEKHALA,JODHPUR,JODHPUR,2021,72.47758145225922,26.65189299660042
27361772-73ed-4e27-8b3c-9476a95d787f,NIWAI,NIWAI,TONK,TONK,2021,75.97181248155707,26.39678954431978
2278986c-f536-4df0-acae-a581323f8f43,SURATGARH,SURATGARH,GANGANAGAR,GANGANAGAR,2019,73.86318863556576,29.194721796318788
888aee7d-4ab9-4e85-ad49-981e33eaf3b3,UMREN,UMREN,ALWAR,ALWAR,2019,76.55741550499307,27.485119708768064
a75a5a6f-87f5-46cc-b6d9-0d70bfedf42d,BAPINI,BAPINI,JODHPUR,JODHPUR,2019,72.93263559137101,27.058615313584173
193b3d64-b2a5-4c29-9d53-f17c8a9d585e,GADRAROAD,GADRAROAD,BARMER,BARMER,2021,70.53140779668837,25.953045575734713
48e15084-a07e-4c36-ade5-1989f7747ec9,BEHROR,BEHROR,ALWAR,ALWAR,2021,76.27726962613038,27.911371266556337
a89a6712-b66d-46d1-9204-89e6aa3b9bc4,KATHUMAR,KATHUMAR,ALWAR,ALWAR,2021,77.00631141663483,27.283790427372697
8e932d79-3886-47af-a2d6-f0b43d1a2d44,KESHORAI PATAN,KESHORAI PATAN,BUNDI,BUNDI,2019,76.10021708961548,25.52134965746364
055a21b2-9bc2-4015-89a3-08bc29ef212b,ROHAT,ROHAT,PALI,PALI,2021,73.09000743133198,25.860806123310436
0420a1ea-24d1-4420-b078-49cc7df45a02,BAP,BAP,JODHPUR,JODHPUR,2021,72.38237925729028,27.38839952377161
7c6d8516-278c-40a2-aacc-5f6cdb37beea,SAIPAU,SAIPAU,DHAULPUR,DHAULPUR,2019,77.7924340805874,26.834315968369282
e0110ec0-823f-49d3-b11e-2e39e5cdf9f1,KALYANPUR,KALYANPUR,BARMER,BARMER,2021,72.50080003912473,26.05174284135955
03c74fee-0f2d-4a8b-a799-3a28a191133a,CHHIPABAROD,CHHIPABAROD,BARAN,BARAN,2019,76.6771983295726,24.56460379850104
dfd89462-0e3d-4805-a8f8-2b357b0562d4,SAGWARA,SAGWARA,DUNGARPUR,DUNGARPUR,2021,73.99618412096923,23.71010517178397
78dc9f66-b166-4aa1-b02e-603f0fce42b2,OSIAN,OSIAN,JODHPUR,JODHPUR,2019,72.87752109077653,26.787438123242445
a906c6d5-7957-4287-bb13-4d46a3b96bf1,BALOTRA,BALOTRA,BARMER,BARMER,2019,72.14925840664353,25.830846224950907
3436d4f4-4a7a-4da2-a58b-48b12b6ad89a,DIDWANA,DIDWANA,NAGAUR,NAGAUR,2021,74.53749449293686,27.363094430733252
d3df8a19-d5a2-4a8b-a5f7-ab26592a6fdd,BANDIKUI,BANDIKUI,DAUSA,DAUSA,2021,76.59549375625151,27.050304174252073
12bbd4b8-791b-47c2-abdb-35ced521e4aa,PATODI,PATODI,BARMER,BARMER,2019,72.26427395179833,26.115132659717528
dc3a9d8f-e0e9-45ae-b72c-57069e55754d,SHAHPURA,SHAHPURA,JAIPUR,JAIPUR,2019,75.90159095176122,27.3401303122177
1d72a72a-fd48-4ba7-9a2f-2485bca41184,JASWANTPURA,JASWANTPURA,JALOR,JALOR,2019,72.4379979105965,24.98845733409057
3b7d09c5-ba0b-4863-8b9e-841296f2b647,HINDAUN,HINDAUN,KARAULI,KARAULI,2021,77.05714438224754,26.72680956622143
e7208233-d89b-4755-bbe7-ff87b03eb04a,KUCHAMAN CITY,KUCHAMAN CITY,NAGAUR,NAGAUR,2021,74.93854740806192,27.218137599276442
0fd52b10-04ed-4ced-9a1c-209401d328db,GANGAR TALAI,GANGAR TALAI,BANSWARA,BANSWARA,2019,74.18094705414474,23.25862705391067
acc6e686-08e0-41bb-94aa-8811e5c208c6,GANGAPUR,GANGAPUR,SAWAI MADHOPUR,SAWAI MADHOPUR,2021,76.7640514363057,26.51095717607852
330c8b72-7e10-4fd0-97e7-d649db8ced69,KHANDAR,KHANDAR,SAWAI MADHOPUR,SAWAI MADHOPUR,2021,76.58132138269502,25.98294573821716
8ed0a465-76fc-4d2f-82b4-9312aeba7be6,BARGAON,BARGAON,UDAIPUR,UDAIPUR,2021,73.66656405911898,24.713169196363168
edf5d454-82f3-4661-81f2-3ecc9087b0cc,TODABHIM,TODABHIM,KARAULI,KARAULI,2019,76.86078218015935,26.843433193187067
13204816-f54f-4075-9dc9-0c65c8bd2bfc,LUNI,LUNI,JODHPUR,JODHPUR,2021,72.94986864923007,26.08572802495706
5a3a957d-d698-4d3e-8f00-9e5695d4cce9,SERWA,SERWA,BARMER,BARMER,2019,71.17427036538515,24.935256664629595
8f21c9ba-b402-45b0-88b0-3a2b872e90cb,KOTPUTLI,KOTPUTLI,JAIPUR,JAIPUR,2021,76.16529339005189,27.735510456928477
b172a744-8228-4ff0-bcac-102b359e6bb2,PARBATSAR,PARBATSAR,NAGAUR,NAGAUR,2019,74.63717481154528,26.812296295899746
8ad04b3b-0708-4acf-ae20-6c1b4114ab69,CHITALWANA,CHITALWANA,JALOR,JALOR,2019,71.55010579382615,24.868478915445102
6e0c501e-b5d7-4eae-a6d3-9ffa1838253b,DANTA RAMGARH,DANTA RAMGARH,SIKAR,SIKAR,2021,75.21918822945888,27.335648270765134
b06b3529-d5fe-4422-9c4b-33273720eaef,LAXMANGARH,LAXMANGARH,ALWAR,ALWAR,2021,76.87447116422813,27.40525945852646
fbebc4bd-8085-444f-9e93-02ea11dca7e5,JAISALMER_URBAN,JAISALMER URBAN,JAISALMER,JAISALMER,2021,70.91494208845393,26.903102779361294
b6583c17-4ab9-4bd3-a581-f32f9f9690fb,TODABHIM,TODABHIM,KARAULI,KARAULI,2021,76.86078219321159,26.843433183579428
eae616f4-2f3d-40a7-873e-68765d435498,PINDWARA,PINDWARA,SIROHI,SIROHI,2019,72.97934296536229,24.708600504511708
a31c9bd0-5544-403f-af93-d9ca54472c43,DHARIAWAD,DHARIAWAD,PRATAPGARH,PRATAPGARH,2019,74.4006211423669,24.06632066000759
280c587b-35d5-4b10-9ec8-45a3d0b6b879,CHIRAWA,CHIRAWA,JHUNJHUNU,JHUNJHUNU,2021,75.55706569892034,28.209317363300055
f64b7a35-bbbc-49c4-999d-e6ec2bb70f16,KHAJUWALA,KHAJUWALA,BIKANER,BIKANER,2021,72.74487277922626,28.511341558682158
172e6764-9e8f-4a9d-9c02-aa02d2927ebb,TIWARI,TIWARI,JODHPUR,JODHPUR,2019,72.85031765999024,26.568967691119553
2c944a87-4aec-4dc1-bc64-14954422e29a,DAG,DAG,JHALAWAR,JHALAWAR,2021,75.7279564567045,23.935132328853676
c87dcbb1-29c0-42f9-939b-d7b920560aa5,GOVINDGARH,GOVINDGARH,JAIPUR,JAIPUR,2021,75.67026670848635,27.232864188240587
075e2367-f814-437c-9c74-a68883607da5,KUMHER,KUMHER,BHARATPUR,BHARATPUR,2021,77.38342745006977,27.3114410917512
f8d0346b-0d6f-4945-b567-230c12fb4d2d,JHALRAPATAN,JHALRAPATAN,JHALAWAR,JHALAWAR,2021,76.19863985458258,24.546620393626426
d40956b0-1805-4fbc-92cf-d3ff3e2154a4,NEEM KA THANA,NEEM KA THANA,SIKAR,SIKAR,2019,75.80393443198314,27.65981943733906
43ae4b5a-a7ad-4a0e-8a97-f2f03843ee9f,NOHAR,NOHAR,HANUMANGARH,HANUMANGARH,2021,74.72710710376622,29.097182547470055
1055fb09-e915-4172-aedd-1cc4cad23b7a,SHEKHALA,SHEKHALA,JODHPUR,JODHPUR,2019,72.47758146620468,26.651893010745383
bc1e7b52-d920-4f86-b214-acee701ec5f5,PHAGI,PHAGI,JAIPUR,JAIPUR,2019,75.58852898349124,26.59573309416105
54a54f08-fe6a-49d6-b787-5db9a7e6d5bb,SOJAT,SOJAT,PALI,PALI,2019,73.6606665623719,25.963781407139646
e7630bf0-47b4-43b8-be01-84886b9fd5fa,NAINWA,NAINWA,BUNDI,BUNDI,2019,75.93844088222744,25.705331507114774
059952b2-3da3-429d-b8ec-a69a8e144919,LADPURA,LADPURA,KOTA,KOTA,2019,75.87917656369834,25.047118652817595
60e773db-7cd6-4e2e-b2f8-906c02749559,BHOPALGARH,BHOPALGARH,JODHPUR,JODHPUR,2021,73.4750144090821,26.677153216374542
a3d0d169-9f8a-4be6-a038-2124dc3dfc1e,MUNDWA,MUNDWA,NAGAUR,NAGAUR,2019,73.78518141004284,26.988149748989635
0e08ec46-dc35-45be-abca-cca5010543c5,SAIPU,SAIPU,DHAULPUR,DHAULPUR,2021,77.79243407890809,26.834315985096072
e09969b8-8fe0-4727-b5be-8b79e4156700,AMBER,AMBER,JAIPUR,JAIPUR,2019,75.89058242975483,27.10861802423624
8a9ea0ee-9384-4f97-b893-578854584942,SAJJANGARH,SAJJANGARH,BANSWARA,BANSWARA,2019,74.31057616964738,23.216170628477684
5dcec666-99ca-431e-bc91-b931671adb02,JAMWA RAMGARH,JAMWA RAMGARH,JAIPUR,JAIPUR,2019,76.09141877036359,27.06257337687347
37c81bca-1e56-496c-94e6-dfb93454fa14,SIKRAI,SIKRAI,DAUSA,DAUSA,2019,76.62518087687538,26.889048158692628
1803f844-9e0d-436b-8d83-37f396fb67f1,CHITTAURGARH,CHITTAURGARH,CHITTAURGARH,CHITTAURGARH,2019,74.68161382731797,24.881727751022183
93829bb5-c7fc-424c-8137-4f2621158990,NADOTI,NADOTI,KARAULI,KARAULI,2021,76.69368126991435,26.70915564317463
3ce264d6-d005-430f-bce9-32de0327b688,DAUSA,DAUSA,DAUSA,DAUSA,2019,76.35904377920528,26.94071818721023
95e732ea-3c34-447f-84bd-48967467a12f,RAJAKHERA,RAJAKHERA,DHAULPUR,DHAULPUR,2019,78.09538439705322,26.832210958549382
a74ec744-7cf9-447d-928a-d0b1db5f4d8c,KHAMNOR,KHAMNOR,RAJSAMAND,RAJSAMAND,2019,73.76204255937184,24.915098009569824
ca4f92b1-d467-4266-8095-37d4c96fab03,SEWAR,SEWAR,BHARATPUR,BHARATPUR,2021,77.50974112040734,27.204702149913995
fb2e6e17-7aaf-460d-b7e8-fb02616a73a6,KHAMNOR,KHAMNOR,RAJSAMAND,RAJSAMAND,2021,73.76204259344382,24.91509801304926
269993ce-e7e9-4127-b974-8281d56b74b2,GANGANAGAR,GANGANAGAR,GANGANAGAR,GANGANAGAR,2021,73.8150499594224,29.93306023346269
a56fe5c2-81fe-450f-8300-ef8f68def8f0,KATHUMAR,KATHUMAR,ALWAR,ALWAR,2019,77.00775268826129,27.283734044131155
d33ac23e-9d3f-4e57-80bd-035c34d14c4d,RAWATSAR,RAWATSAR,HANUMANGARH,HANUMANGARH,2021,74.32601204876954,29.06854356791858
029cfac5-3128-499a-8813-e18f8c9f1a5a,SAYLA,SAYLA,JALOR,JALOR,2021,72.29492000284839,25.331873954007023
8a125860-8248-44d2-bdd9-0274c52ad7fd,PAHARI,PAHARI,BHARATPUR,BHARATPUR,2019,77.10306856156232,27.698815016155866
3bdbb19b-5e9d-43bd-82f5-1d9a9435bd21,SUJANGARH,SUJANGARH,CHURU,CHURU,2021,74.46462226661474,27.736991476669537
2dc38376-4f61-4a3b-9f10-c7e670bb9049,SHRINAGAR,SHRINAGAR,AJMER,AJMER,2019,74.77501418372022,26.409946415238622
f52d6317-a1f5-416f-88da-ba16e1cd1078,GIRA,GIRA,BARMER,BARMER,2021,71.91717448498068,26.171915637525846
e16abb17-2a0c-47df-8883-6fe8612c889f,KURAWAR,KURAWAR,UDAIPUR,UDAIPUR,2019,73.92257957094111,24.451855693315107
4228caf2-b2d8-4534-bf55-c20d07d83856,SARDARSHAHAR,SARDARSHAHAR,CHURU,CHURU,2021,74.4174030857347,28.536666277916716
d1ce11dd-98ab-4ed3-983b-8b6d26fcf58e,BHINAY,BHINAY,AJMER,AJMER,2021,74.79668225727228,26.01286856871853
24ed128a-293d-44a6-b2d7-3cc7bded3bb7,KHERWARA,KHERWARA,UDAIPUR,UDAIPUR,2021,73.49318038488065,24.004264560029725
d612b810-3bef-4b99-b506-6adc3d462ad7,UDAIPURWATI,UDAIPURWATI,JHUNJHUNU,JHUNJHUNU,2021,75.5578335283285,27.84680616240266
2637f779-13ed-4039-895c-43ac1ffd2648,RAJAKHERA,RAJAKHERA,DHAULPUR,DHAULPUR,2021,78.0953843158319,26.832210978392386
c7ef9d8f-4a0a-455e-915a-4a9e000bc37c,SAM,SAM,JAISALMER,JAISALMER,2021,70.42410135055663,26.99086323137803
32ac13e8-b584-46de-8ef4-86c3dbdfb8a2,TODARAISINGH,TODARAISINGH,TONK,TONK,2019,75.46356605365429,26.083748626310726
195c629d-8c68-4344-836f-a4004dd7e8d7,MALPURA,MALPURA,TONK,TONK,2021,75.35684482443929,26.34829408383269
73833e32-d401-401d-b3c4-de2c3e76165b,SURATGARH,SURATGARH,GANGANAGAR,GANGANAGAR,2021,73.86318868190844,29.194721820548427
b28af74d-b04b-4ac4-93e6-abfbccf3c598,KOTKASIM,KOTKASIM,ALWAR,ALWAR,2021,76.70210671256426,27.987459384181584
e51d6521-ac06-4004-9629-24070feaacec,ARNOD,ARNOD,PRATAPGARH,PRATAPGARH,2019,74.8326431028978,23.7407553105598
bc580831-4863-4e21-8b30-7003647a9b9b,PAOTA,PAOTA,JAIPUR,JAIPUR,2019,76.07193675008432,27.598837451087366
29a6427b-3ecc-41f0-9fac-6214b465fa71,SULTANPUR,SULTANPUR,KOTA,KOTA,2019,76.17954063931927,25.29215022375829
a5fb559d-6447-494a-9be9-a8def820508f,GHATOL,GHATOL,BANSWARA,BANSWARA,2021,74.40062751950065,23.764240141419066
64766be4-dafa-4f47-b819-4ee804f4509e,CHITALWANA,CHITALWANA,JALOR,JALOR,2021,71.55010583608542,24.86847894927956
3c20241e-a260-40ad-940e-f9f2671cdf45,MAHWA,MAHWA,DAUSA,DAUSA,2019,76.920375203535,27.0322688974963
f04f7c87-78c6-48f1-9b96-91865749071f,TIBI,TIBI,HANUMANGARH,HANUMANGARH,2019,74.52263680973584,29.52939519069926
7c3b7143-d832-4fcd-82d2-45812a36d993,SOJAT,SOJAT,PALI,PALI,2021,73.66066656012131,25.963781369992404
8462c6b1-80f6-4021-ab69-4099b074dc73,SANCHORE,SANCHORE,JALOR,JALOR,2021,71.82377721213784,24.78370600291901
b9644a61-8128-4b10-a20d-33c8159c31f7,BHINDAR,BHINDAR,UDAIPUR,UDAIPUR,2019,74.0988856699119,24.54842134768699
8634d31a-837f-420a-a664-da0f729a289b,KAMAN,KAMAN,BHARATPUR,BHARATPUR,2019,77.25291120186851,27.676105069047818
50b25ae1-e9c3-4edb-8db2-6d542bdfb9d1,RAJGARH,RAJGARH,CHURU,CHURU,2021,75.38747362247489,28.6498240379531
1f3fa45e-9685-4621-b3a4-fc42cd64b13c,CHOHTAN,CHOHTAN,BARMER,BARMER,2019,70.97083259426431,25.442157879189317
90ab806c-2c4f-449c-b01d-c7e3cfbbef9c,BAORI,BAORI,JODHPUR,JODHPUR,2021,73.2076066033065,26.669241535131267
9152e6b1-2061-4cb4-ba43-202284a790c0,SALUMBAR,SALUMBAR,UDAIPUR,UDAIPUR,2021,74.0198027265509,24.179922138526596
51ca1567-8f40-424e-a2f8-ef651a529493,SARADA,SARADA,UDAIPUR,UDAIPUR,2021,73.82636151546079,24.275804364168344
2df5f4ca-9c01-4ff5-945e-f6adaf26788d,GIRWA,GIRWA,UDAIPUR,UDAIPUR,2019,73.66805721240469,24.442230391053005
